x,y,z
-7.400529576850847,-10.1126146638642,21.176839779323632
-7.679556465109691,-10.516295751358095,21.38739277118243
-7.970243022469658,-10.916100324546726,21.651770731194397
-8.270612973414586,-11.30715780521366,21.97170474761146
-8.578401315473744,-11.684033653524322,22.348773162398086
-8.891532794926468,-12.041804681157164,22.78316463157391
-9.207647091253696,-12.373188489075705,23.27305664707376
-9.523160422824905,-12.66800199439154,23.81661521196301
-9.834226418055728,-12.917056802878143,24.410370701915557
-10.136747723511336,-13.112195713896417,25.049194526824017
-10.426376003906478,-13.246292720394761,25.726299130799838
-10.698511942105497,-13.313253008909069,26.43323799217328
-10.948305239122318,-13.308012959562731,27.159905623493422
-11.170654614120455,-13.22654014606663,27.89453757152817
-11.360207804413038,-13.065833335719109,28.62371041726436
-11.511820943346668,-12.822541048660215,29.332708930937464
-11.62276557362225,-12.493633871487143,30.00749226800911
-11.689370866482056,-12.091676889541198,30.633528190647393
-11.708852845522546,-11.63008812002559,31.198191105026876
-11.679720023809368,-11.12119865548837,31.69111878544187
-11.601773403877374,-10.576252663822435,32.10421237430644
-11.476106477730605,-10.005407388265517,32.431636382154394
-11.305105226842302,-9.417733147400195,32.66981868763929
-11.092448122154861,-8.821213335153782,32.81745053753447
-10.843106124079988,-8.222744420798755,32.87548654673292
-10.563262984778984,-7.628340881373346,32.84716689832449
-10.255536809087882,-7.055497411932637,32.73874043679824
-9.924115178556773,-6.518301947861224,32.556102779713854
-9.575380613579625,-6.022993717993939,32.305085920435936
-9.215313854767913,-5.574309622578807,31.99240535718855
-8.849493862950634,-5.17548423327705,31.625660093055206
-8.483097819174228,-4.828249793163029,31.213332635978794
-8.12090112470285,-4.532836216724484,30.76478899876188
-7.767277401017967,-4.2879710898621575,30.290278699066267
-7.426198489818631,-4.090879669890056,29.800934759413273
-7.101269052285865,-3.937634124291539,29.304081305571447
-6.795005723456396,-3.8250427837882346,28.798917339697628
-6.508992324216567,-3.7502958451517165,28.289400251686832
-6.244547939432635,-3.710584731396478,27.77921912539119
-6.00273516442573,-3.703103784997484,27.271631202608518
-5.7843601049720235,-3.72505026789017,26.769461883082663
-5.589972377302464,-3.773624361470437,26.275104724502995
-5.419865108102959,-3.8460291665946578,25.79052144250473
-5.274074934514327,-3.939470703579678,25.317241910668866
-5.152221154370897,-4.051596203306021,24.856489962187133
-5.053211606239809,-4.182392731541755,24.409751237290017
-4.976716903625815,-4.331015151255571,23.97811123426943
-4.92246015748754,-4.496599852007504,23.56265231609081
-4.8901020962104225,-4.678499682819459,23.164526556488667
-4.879241065606726,-4.8762839521750765,22.78495573996689
-4.889413028915511,-5.089738428019929,22.425231361798303
-4.920091566802659,-5.318865337761392,22.086714628024964
-4.970687877360865,-5.563883368268676,21.770836455458088
-5.040550776109636,-5.825227665872826,21.479097471678045
-5.128966632085419,-6.103549597705569,21.213067991996155
-5.235192106473699,-6.398782320149741,20.97436450739058
-5.359456965653972,-6.710833447431797,20.764944435535917
-5.502280274459751,-7.040101135671951,20.587022617577873
-5.663971181086716,-7.3865948688393015,20.442932668465872
-5.84462891709263,-7.749935458751622,20.335126976953198
-6.044142797397361,-8.129355045075412,20.266176705596965
-6.262192220282879,-8.523697095325895,20.23877179075812
-6.498246667393261,-8.93141640486702,20.25572094260142
-6.751565703734681,-9.350579096911463,20.31995164509547
-7.021198977675475,-9.778862622520702,20.434510156012706
-7.305986220945931,-10.213555760604708,20.602561506929348
-7.604557248638585,-10.651558617922408,20.82738950322548
-7.915478834599654,-11.089772518224779,21.110682910027833
-8.237565252221605,-11.522612891720172,21.453023704469068
-8.56911960714551,-11.941385854562771,21.85801777507236
-8.907854618383771,-12.337414053718463,22.327458634170075
-9.250897971023036,-12.702104091092378,22.861181188955953
-9.594792316224192,-13.026946523528888,23.45706174148511
-9.935495271222416,-13.303515862811643,24.111017988674156
-10.268379419326955,-13.523470575663394,24.817009022300727
-10.588232309921471,-13.678553083746278,25.567035329004167
-10.889256458463803,-13.760589763661626,26.35113879028509
-11.165069346486032,-13.76149094695,27.15740268250548
-11.409247751836318,-13.672770161303186,27.972582053257824
-11.618582251895855,-13.487555312511608,28.78406526930299
-11.786898483710896,-13.210965812566545,29.57232988002382
-11.908544672277118,-12.850293919958856,30.318869125645517
-11.979390601912016,-12.413417105647378,31.00768785787425
-11.996827616255025,-11.90879805305854,31.62530253989795
-11.959768618267429,-11.345484658086608,32.1607412463858
-11.868648070232378,-10.733110029093627,32.605543663488326
-11.725421993754903,-10.081892486909418,32.953761088837425
-11.533567969761904,-9.402635564831584,33.20195643154638
-11.296695035227586,-8.709980097040425,33.349003480401564
-11.016317362293268,-8.027658721145077,33.39573844710067
-10.698855501511316,-7.368535577015673,33.34560389322885
-10.35101729323349,-6.742849135274923,33.20375866379996
-9.979356100132568,-6.159178010498823,32.977008757249955
-9.59027080720229,-5.624440961216532,32.67380732543683
-9.190005821757353,-5.143896889910369,32.3042546736407
-8.784651073433428,-4.721144843015819,31.880098260563724
-8.380142014187143,-4.358124010921526,31.414732698330162
-7.982264478051127,-4.055070471024156,30.923101843334152
-7.5965710419624415,-3.8071024041834463,30.411552060258522
-7.226744326628088,-3.6095118391997376,29.882618952535626
-6.875542154694713,-3.4594324046952956,29.34197585401414
-6.545318701503382,-3.3536890235585477,28.794705554270053
-6.238024495089503,-3.2887979129440326,28.245300298606594
-5.955206416182833,-3.260966584272402,27.697661788054226
-5.698007698207478,-3.26609384323042,27.15510117937065
-5.467167927281887,-3.299769789770962,26.620339085040797
-5.2630230422188236,-3.3572758181130284,26.095505573276746
-5.085200574547144,-3.435230023949694,25.582095325102014
-4.932612218724417,-3.534061637819269,25.08112732377876
-4.804788743083883,-3.652209129977005,24.593669203541964
-4.7012388185774725,-3.7882814701044323,24.1207914269866
-4.621416947503119,-3.9411968108252684,23.663562127112986
-4.564723463504758,-4.1101824877054245,23.223047107326813
-4.530504531572331,-4.2947750192530005,22.800309841439123
-4.518052148041777,-4.494820106918326,22.39641147366624
-4.5266041405950475,-4.71047263509381,22.01241081863008
-4.555331470351189,-4.942189888890352,21.6493755919346
-4.603181912339121,-5.190354024337648,21.308798478351513
-4.670208139456572,-5.455310483131608,20.992007955727527
-4.75676949700138,-5.737448943456014,20.70032777671205
-4.863098468672793,-6.03709573850618,20.43533637820838
-4.989300676571476,-6.3545138564889445,20.198866881373686
-5.135354881199506,-6.689902940622685,19.993007091619038
-5.301112981460403,-7.043399289137367,19.820099498609352
-5.4863000146590135,-7.415075855274303,19.68274127626352
-5.690514156501681,-7.804942247286519,19.58378428275423
-5.9132267210961365,-8.212944728438513,19.52633506050808
-6.153782160951525,-8.638966217006312,19.513754836205557
-6.4114867935150865,-9.082274086649667,19.548933594156704
-6.68651645709717,-9.539646465832334,19.633636663354697
-6.979246412697481,-10.00861990816511,19.773389491632106
-7.289475252364774,-10.485932985509937,19.97318609638754
-7.616415145594823,-10.96727064306642,20.23702878926636
-7.958691839330749,-11.447264199372341,20.567928176160898
-8.314344657962806,-11.919491346303317,20.96790315721033
-8.680826503328438,-12.376476149072884,21.437980926800705
-9.055003854712268,-12.8096890462325,21.978196973564952
-9.43315676884611,-13.209546849671545,22.587595080382858
-9.810978879908962,-13.565412744617316,23.26422732438109
-10.18357739952707,-13.86559628963508,24.005154076933323
-10.54679124963564,-14.100169516520843,24.806328480432132
-10.894752486067386,-14.258235350890692,25.656779993849202
-11.219858569843485,-14.32796657315873,26.541875684487565
-11.515048599920386,-14.300632593052665,27.44635642258894
-11.773803531883473,-14.170599856335095,28.35433705857953
-11.990146177947084,-13.935331844803509,29.24930642306999
-12.158641206954503,-13.595389076290292,30.11412732685544
-12.274395144377957,-13.154429104662718,30.931036560915473
-12.333056372318627,-12.619206519822855,31.681644896414284
-12.330846341356848,-11.99878104784274,32.34620734332043
-12.266105056252478,-11.306898060325977,32.90681770584754
-12.1399336278408,-10.56683947316175,33.35668645551899
-11.95466687577837,-9.800261062543118,33.69208822158436
-11.71378708280554,-9.026263348278349,33.91155630675951
-11.421923994746471,-8.261391593790918,34.01588268722652
-11.084854820509127,-7.519635806119504,34.00811801263375
-10.709504232085202,-6.81243073591787,33.893571606095776
-10.3039443645504,-6.148655877455364,33.679811464193484
-9.877352320510328,-5.534714005176275,33.37672946364669
-9.436594908640991,-4.980035455715125,33.00017243138717
-8.988157598314688,-4.490774253625076,32.56352196845312
-8.539218667959096,-4.068279253801738,32.07695366868276
-8.096143013980965,-3.712172516218881,31.55033553906763
-7.664482150766119,-3.4203493059284282,30.993227999752506
-7.248974210679379,-3.188978093060426,30.41488388403537
-6.85354394406486,-3.0125005528231936,29.824248438367782
-6.481302719245522,-2.8836315655030793,29.22995932235429
-6.134577421031169,-2.796162441144132,28.637328737905584
-5.81463578144593,-2.747662916496114,28.047006863222958
-5.522106125704972,-2.7339132424644776,27.461961449344003
-5.257372951008307,-2.7510237945497105,26.88477754740794
-5.020579002759966,-2.795469546877991,26.317616920986364
-4.811625274568,-2.864090072201187,25.76221804608324
-4.630171008244446,-2.9540895418968747,25.219896111134826
-4.475633693805457,-3.0630367259682694,24.691543017010034
-4.346970069657494,-3.189141463597926,24.17785627476008
-4.242694332324422,-3.3318153009076155,23.679970930780915
-4.162341798870102,-3.490033636807395,23.1984653463326
-4.105462304784485,-3.663008229852918,22.73395952670487
-4.071531682195958,-3.850271871926434,22.287183198651668
-4.059951759871341,-4.051678388236787,21.858975810391165
-4.070050363215891,-4.267402637319456,21.450286531605677
-4.101081314273293,-4.497940511036399,21.062174253441952
-4.152224431725666,-4.744108934576284,20.695807588510743
-4.222585530893565,-5.007045866454336,20.352464870887093
-4.311208234402271,-5.288186821641088,20.03353691458562
-4.41806356001188,-5.587852828585625,19.7406515545838
-4.543847088511538,-5.906521178698345,19.47549665106419
-4.688983903649622,-6.245112942472156,19.239965469588846
-4.853802190668265,-6.604309683379383,19.036267933837134
-5.038533236303235,-6.984553457871508,18.86693062560588
-5.243311428784111,-7.386046815379553,18.734796784809145
-5.468174257834169,-7.808752798313828,18.643026309478365
-5.713062314670414,-8.252394942063995,18.595095755762337
-5.97781929200357,-8.716457274999069,18.594798337927188
-6.262191984038091,-9.200184318467414,18.64624392835641
-6.565491032843706,-9.702137479954596,18.752499928210078
-6.886727600598567,-10.218798355582539,18.91505590413072
-7.226541331258551,-10.746654766992917,19.141844473702882
-7.584916784413343,-11.281041752121157,19.439784996820762
-7.960998411292168,-11.815987505651258,19.814115586229057
-8.35309055476356,-12.344213379015418,20.26839310752282
-8.758657449335415,-12.857133880394118,20.804493179147478
-9.174323221154989,-13.344856674716132,21.42261017239884
-9.59587188800891,-13.796182583658526,22.121257211423107
-10.018247359323162,-14.198605585646648,22.897266173216853
-10.435553436163168,-14.538312815854194,23.745787687627192
-10.841053811233495,-14.800184566202972,24.660291137351162
-11.227294281562155,-14.96792683717638,25.6326612158718
-11.58900720022245,-15.029677607317149,26.652220357271908
-11.917374071965986,-14.976979040727683,27.696200372515822
-12.202831352984601,-14.803704858230027,28.740010263786136
-12.437226004138017,-14.50747864597408,29.7604124276833
-12.613815490953831,-14.089673855437592,30.735522655225605
-12.727267783627534,-13.555413803426053,31.64481013184935
-12.773661357022434,-12.913571672073102,32.469097437408195
-12.750485190669787,-12.17677050883995,33.19056054617416
-12.656553737228402,-11.361484795536034,33.792529790841634
-12.490824189857547,-10.491887812847233,34.25787902552139
-12.2568454949134,-9.595294674508041,34.58234578864045
-11.960321912524158,-8.695740947074729,34.767691934229845
-11.60778025838142,-7.814244157904725,34.81825649598597
-11.206569903740178,-6.968803795156612,34.74095568727064
-10.76486277541875,-6.174401307789999,34.545282901111
-10.291653355799086,-5.443000105566074,34.24330871019972
-9.796758682826304,-4.783545559046747,33.84968086689475
-9.290610640493885,-4.201790859435192,33.381624947234734
-8.781433520895225,-3.6984510388995844,32.85608653985436
-8.2766283821018,-3.27228588410384,32.28541644855308
-7.782958042475433,-2.920856574409754,31.680579252102497
-7.306207737754155,-2.6402348367936406,31.051601875584282
-6.851185121052117,-2.4250029458463027,30.407573590390065
-6.421720262859907,-2.268253723773172,29.756646014221914
-6.020665651044067,-2.161590540394079,29.106033111091623
-5.649899049975161,-2.0956299671820444,28.461730305354983
-5.310268118458166,-2.066695381540024,27.825238901367765
-5.001819506676297,-2.070933541600223,27.198128388733956
-4.724346048439825,-2.103914448149281,26.582296602368228
-4.477439014321865,-2.161748417908683,25.979303175481473
-4.260488111658336,-2.241086083534775,25.390369539580682
-4.07268148454811,-2.3391183936187043,24.816378924469362
-3.913005713852786,-2.453576612686505,24.257876358246918
-3.7801917139686303,-2.582774262983617,23.71511747972112
-3.672433588707007,-2.7259691534712953,23.188726161052628
-3.588847619234329,-2.8823539411494012,22.679082311164322
-3.528757028053577,-3.0513046617772064,22.186512011503144
-3.4914299375250053,-3.2325464624957734,21.711447698543257
-3.4760793698661416,-3.4261536018279948,21.25442816378597
-3.4818632471517956,-3.63254944967845,20.816098553760053
-3.5078843913140387,-3.8525064873336143,20.397210370021256
-3.5531905241422237,-4.087146307461719,19.99862146915262
-3.616774267282976,-4.337939614112792,19.62129606276443
-3.698057821947001,-4.606154125535149,19.26640729885881
-3.7976396854724572,-4.89236464612644,18.935240671245285
-3.9158727392004087,-5.197754376974817,18.629108570779767
-4.053079693367946,-5.5234809956934985,18.34966565853918
-4.2095647568421795,-5.870659798927905,18.09891382208805
-4.385613637120126,-6.240363702355413,17.879202175478675
-4.581493540328873,-6.633623240685727,17.693227059250862
-4.797453171225473,-7.051426567660627,17.54403204043211
-5.033722733196968,-7.494719456054039,17.435007912537568
-5.290463860099652,-7.964159492190469,17.369731865411772
-5.567676446744539,-8.457867033426512,17.350912064703447
-5.866515525818439,-8.976355980724938,17.384243547443358
-6.187914843326494,-9.519668190241237,17.47593591661817
-6.532254184442003,-10.086225902474775,17.63187195191046
-6.899359373506759,-10.672831742269366,17.85760760969879
-7.288502274030828,-11.274668718812904,18.15837202305767
-7.698400788692603,-11.885300225637446,18.539067501757557
-8.127218859338802,-12.496670040619211,19.00426953226487
-8.572566466984474,-13.099102325978592,19.55822677774198
-9.031499631812991,-13.68130162828015,20.2048610780472
-9.50052041317614,-14.23035287843269,20.947767449734947
-9.975520138204097,-14.733483985997108,21.788678019702356
-10.450536368583672,-15.175821313616606,22.72275572016177
-10.917993360572043,-15.5350125707809,23.74328286594278
-11.369786709009702,-15.79140263934826,24.839732941365025
-11.797310386092615,-15.928511127488845,25.997565121067446
-12.191456741372233,-15.933032369684707,27.198224270008296
-12.542616501755479,-15.794835426729785,28.419140943465138
-12.840678771504752,-15.506964085729914,29.633731387034825
-13.075046466907693,-15.065568749817531,30.81140307809281
-13.237919420028152,-14.463701486259895,31.919564571215986
-13.322825552714665,-13.721315598737743,32.92813687264851
-13.324158087759015,-12.870240619630408,33.81191533291159
-13.239326625732389,-11.939282028000303,34.55132734982501
-13.068757144985373,-10.95422124959292,35.13243236850709
-12.815892001647958,-9.937815656836818,35.546921881374715
-12.487189929629537,-8.909798568843645,35.792119428143316
-12.092126040618824,-7.886879251407935,35.87098059582689
-11.642012734112408,-6.886103392855712,35.7926624513543
-11.142534443888213,-5.945184398916591,35.574574354029764
-10.605048321294104,-5.083372070591704,35.2327138809602
-10.041606295646622,-4.3112050837703455,34.783540635352665
-9.46334688760334,-3.6349180555326526,34.24481693166874
-8.880495209162865,-3.0564415441496076,33.635607795624544
-8.302362963664834,-2.5734020490830414,32.97628096419075
-7.737348445789818,-2.179122010985563,32.28850688559243
-7.19286605005817,-1.8645167671134386,31.587456566976353
-6.6740967465155805,-1.6223504703861247,30.87543516217928
-6.184616897447885,-1.4446913582947172,30.159834876618195
-5.727224891640773,-1.3237254843023938,29.44686965806661
-5.303945598842061,-1.2517790539504419,28.74145402461241
-4.9160303697616925,-1.2213184248582594,28.047203064657854
-4.563957036071741,-1.2249501067233561,27.366432436919588
-4.247408194727836,-1.25559067705273,26.700221780857238
-3.9650983056172278,-1.3093174967487948,26.04957384543127
-3.7156561406151853,-1.3828331736241268,25.41505388021849
-3.4977144683941432,-1.4729056272117986,24.79693957845256
-3.3098206507405803,-1.5768996638685793,24.195434797686666
-3.150436642554963,-1.6927769767749425,23.61066955979344
-3.0179389918517487,-1.8190961459350667,23.042700050964946
-2.9106188397593846,-1.9550126381768345,22.491508621712665
-2.82666724536543,-2.100275242482475,21.95702048575532
-2.764397413002046,-2.2549045528447933,21.439323658103667
-2.722980408998692,-2.418819410546174,20.93846754114341
-2.701708944400519,-2.592196485429149,20.454556538151802
-2.6998545573529023,-2.775514906206912,19.987807968718503
-2.7166676131014267,-2.9695562604633525,19.538552068745464
-2.751377303991888,-3.1754045946530516,19.10723199044693
-2.803191649470292,-3.3944464141012807,18.694403802349456
-2.8712974960828554,-3.628370683004006,18.300736489291886
-2.9552456176119293,-3.878818399517102,17.927092254635888
-3.055658009990232,-4.146842578754685,17.57447167227622
-3.172931766609943,-4.433951643816596,17.243908140659133
-3.3074888992397224,-4.741727774912853,16.936766862704555
-3.459795898699225,-5.071806900296343,16.654752644560535
-3.630363734859095,-5.425878696262827,16.39990989560324
-3.819747856640971,-5.805686587150939,16.174622628436964
-4.0285481920174835,-6.213027745342181,15.981614458894112
-4.257395439455464,-6.649634428011772,15.823934309679276
-4.506899841554374,-7.114995616476651,15.70480911200055
-4.778464006232397,-7.611318431736732,15.62854037770534
-5.07346033083163,-8.141033820456457,15.600105015965497
-5.392955029847199,-8.7051637312312,15.624927614081365
-5.737708134927289,-9.303321114587353,15.708880437481763
-6.108173494873157,-9.93370992298233,15.858283429723976
-6.504498775639123,-10.593125110804554,16.07990421249376
-6.926525460332568,-11.276952634373469,16.380958085605332
-7.373788849214028,-11.97916945193967,16.769108027001472
-7.845518059696859,-12.692343523684379,17.252464692753207
-8.340636026347717,-13.407633811720213,17.839586417060225
-8.856874393183903,-14.115580219556126,18.53670868630367
-9.389847198090687,-14.801239341033035,19.347701528527995
-9.93518155026036,-15.443131059622152,20.27898714368479
-10.48697192624566,-16.019482558079872,21.33154631331062
-11.03772253511756,-16.508360075140764,22.50069001354186
-11.578347318465365,-16.88766890551763,23.776059415114947
-12.098169950396334,-17.135153399901238,25.14162588336545
-12.584923837536259,-17.22839696496076,26.57569097822944
-13.024990960244343,-17.1443288687189,28.05138798481344
-13.408322047910197,-16.856708828357835,29.542569168734996
-13.720145213640484,-16.370816397895183,31.000429083501423
-13.946288411077157,-15.702894989299608,32.375743633435285
-14.076445500822535,-14.871060616994402,33.62760060602699
-14.104176250439311,-13.895301897857511,34.7233996719348
-14.026906334450524,-12.797480051221306,35.63885238498497
-13.845927334339638,-11.601328898873405,36.35798218217113
-13.566396738550456,-10.332454865055489,36.873124383655245
-13.194547161169162,-9.027303666827503,37.18127066894272
-12.73428233057296,-7.74646328553121,37.27935565274919
-12.199278956443036,-6.523846710361395,37.18062712657042
-11.603857124292484,-5.385344921734672,36.903325776941195
-10.962271406348462,-4.350826593679508,36.46977488810337
-10.288710861552081,-3.4341380938360784,35.90638034200578
-9.597299035558889,-2.643103483456888,35.243630618304636
-8.902093960738144,-1.979524517405805,34.516096794362916
-8.21641606097738,-1.4364032052310916,33.751787322523576
-7.549871984643317,-1.0005073865310312,32.958754943743905
-6.909884113246954,-0.6620106114315547,32.15033706875939
-6.302482724309181,-0.4103629336675092,31.33785120898817
-5.732303922254237,-0.23421310335488266,30.53038878265562
-5.202589638409628,-0.12140856699078673,29.734815114794227
-4.715187631006488,-0.05899546745352935,28.95576943724416
-4.270528017441941,-0.03383310686924157,28.195670541756478
-3.8675461897109127,-0.04028358018909434,27.455232047010128
-3.504754060908343,-0.07287177819908347,26.734760177485267
-3.1804925415452816,-0.1257906235486697,26.034355405493304
-2.8928787891296865,-0.19416275136934838,25.35389677699671
-2.6398062081664264,-0.27404050927464907,24.693041911609036
-2.4189444501572828,-0.3624059573601359,24.05122700259491
-2.2277159646096076,-0.4571404166936228,23.42771260483447
-2.0636483200226547,-0.5566611762912388,22.82192310710935
-1.9248291692672197,-0.6597596319708741,22.233318573460387
-1.8093858673304677,-0.7656287517731315,21.661386307476754
-1.7154434785461368,-0.873858553486491,21.105655061721976
-1.6411247765945367,-0.984436104647309,20.565695037733924
-1.5845502445025494,-1.0977455225398187,20.041117886024832
-1.5438935221468209,-1.2145247751579586,19.531586643379054
-1.5180735551339286,-1.3353145045981567,19.03688028150109
-1.5063967229231563,-1.460641079557481,18.556795940739484
-1.508180664635152,-1.5912460582915444,18.091179669176526
-1.5227756535793218,-1.7280669371163575,17.639938745069212
-1.5495645972538235,-1.872237150408349,17.203041676849143
-1.5879630373455667,-2.0250860706043685,16.78051820312251
-1.6374467417067393,-2.1881197900047953,16.372468465229733
-1.6980389213321132,-2.36264690021568,15.97912573737036
-1.770030383459098,-2.5499332055965684,15.600704944388706
-1.8537364098839877,-2.751430712366699,15.237552786994215
-1.9495410584148147,-2.968754499312225,14.890188705179344
-2.0578971628713014,-3.2036827177860854,14.559304878219843
-2.179326333084871,-3.458156591708037,14.245766224674671
-2.3144189548986485,-3.734280417564654,13.950610402386012
-2.463897018818658,-4.034170310235478,13.675153564832954
-2.6289550673904887,-4.359555574798204,13.421199698173346
-2.810720415695773,-4.713188762497108,13.190163903699306
-3.0103799443558947,-5.097834399749473,12.984006612141243
-3.2292303846315162,-5.516097889552589,12.80536639547845
-3.4686783184227874,-5.97042551148416,12.657559966938875
-3.7302401782692094,-6.463104421702035,12.544582180999285
-4.015542247349667,-6.996262652944274,12.471106033385214
-4.3263206594824295,-7.5718691145291555,12.442482661070969
-4.66442139912515,-8.19173359235516,12.464741342279632
-5.031741116265795,-8.857357290686442,12.544534464497568
-5.428776726273712,-9.566487392951034,12.68841233469638
-5.857655608097977,-10.320867275575386,12.90683831967846
-6.320606051633104,-11.121510451428883,13.211520080897214
-6.818799495409809,-11.965644619052613,13.614074005826383
-7.352350526595067,-12.846711662659482,14.126025207960065
-7.920316880992124,-13.75436765213422,14.75880752681272
-8.520699443040492,-14.674482843033374,15.523763527919165
-9.150442245815942,-15.589141676585317,16.43214450283457
-9.805432471030636,-16.476642779690394,17.49511046913468
-10.480500407675807,-17.311499559046187,18.723729735808476
-11.168079404765699,-18.069255857365167,20.121094951209233
-11.856406055053688,-18.710134627110136,21.680455272448256
-12.531878787926019,-19.18821834336688,23.38964697327409
-13.179143216012616,-19.464215281157706,25.22571975780395
-13.781092135187079,-19.50545951544145,27.154936760523746
-14.318865524566688,-19.28591092111347,29.132774546288044
-14.7718505465124,-18.786155173005646,31.103923110320103
-15.118844471848817,-17.98895301150401,33.0029708741294
-15.345073498019214,-16.88890837496691,34.761173520500336
-15.435135585678557,-15.55152976463485,36.31457653095308
-15.379332918781088,-14.042987692007301,37.61348173719774
-15.17502910946609,-12.420806837377448,38.62339018112845
-14.82664919805789,-10.733866049832201,39.325002114823455
-14.345679653065858,-9.022398347252185,39.71421700054505
-13.750668371184409,-7.317990916311748,39.8021335107396
-13.057603982877563,-5.679939875555207,39.61553410781155
-12.281210481369124,-4.182279755162411,39.19187059272026
-11.445061994729492,-2.8527686070839895,38.571119855244056
-10.571201087203196,-1.7068517793967848,37.795477948843065
-9.680114204240901,-0.7477524682876524,36.90936179198342
-8.790731672499414,0.033528281946537675,35.95940916813731
-7.919914036494089,0.6549453469580275,34.98413730980422
-7.080015769696097,1.1335840136543354,33.99724248473923
-6.280336407315966,1.4885497736793762,33.01545482082434
-5.527907103295902,1.7389494076754042,32.05170460219854
-4.827488582187685,1.9038058683545538,31.114803399830688
-4.181571139153233,2.0020582804985763,30.209444071520178
-3.590529875783634,2.050889550368238,29.336963053142558
-3.0531330443224993,2.0612556232418746,28.497816259152653
-2.5671148244336903,2.0436016972538065,27.69099735249967
-2.1298157129699993,2.006988495827838,26.91522322645293
-1.7382014634842182,1.9589689140751454,26.16899845610084
-1.3888630862290787,1.9055880187942635,25.450615298350783
-1.0780165071619476,1.8513837269011277,24.75815402060301
-0.8015983497300697,1.799747824740755,24.08974254006116
-0.5560664233082079,1.7533834554899403,23.44393642283675
-0.33811517767705956,1.7143718442088998,22.819420298318953
-0.14445151672583878,1.6843144120775801,22.214997234205093
0.028205201547723657,1.6643327763956601,21.629588736500626
0.1831231650373808,1.6550687505825488,21.06223474951916
0.32333864074687163,1.6568640071180833,20.512131078043947
0.451065517983769,1.6702424243345226,19.97870385117633
0.5683546182422213,1.695640003934678,19.461457120206973
0.6772518364693424,1.7333887483919241,18.959942174881057
0.7797975561905451,1.7837174142141903,18.473757654909598
0.8780266495095418,1.8467515119439624,18.00254954996943
0.9738527778605546,1.9226163019841702,17.54604590901951
1.0685741172673253,2.0118593886886305,17.10413826734086
1.1633753762966192,2.115130656749379,16.67676271038165
1.2595070566022892,2.233110137841559,16.26392183880859
1.3582824595918266,2.3665119844320093,15.8656871532761
1.4610776864262927,2.516084469779195,15.48219905442659
1.5693301885552797,2.6826130217609654,15.113674576616136
1.6843092737899896,2.8671520086532265,14.760524271854912
1.8069249470004851,3.0712032629843184,14.423229795090815
1.938181477885327,3.29637480938498,14.102450013076954
2.0792346786110354,3.544343776371661,13.79906972468557
2.231391903812119,3.816856396346572,13.514199660908002
2.396112050590963,4.115728005597486,13.249176484854882
2.5750055585179945,4.44284304429803,13.005562791755827
2.769800457904474,4.800039842858706,12.785267432594951
2.981971830638463,5.189368369636064,12.590854445097287
3.2129060234109845,5.614127340631929,12.424782765898263
3.4641173800555465,6.077350711513526,12.290245497163845
3.73724587684209,6.5816523026299745,12.191280684258139
4.034057122477048,7.129225799012386,12.132771315743385
4.356442358103126,7.721844750373467,12.120445323379988
4.7064184572996215,8.360862571108104,12.160875582126458
5.086127926082215,9.047212540292985,12.261479910139457
5.4978118259432,9.781361789100448,12.430487108739133
5.941331594818215,10.559587178350283,12.674741975408027
6.4183221899620655,11.381577515048194,13.00697343091188
6.93122545639082,12.246673027718224,13.442198299037308
7.480931885601419,13.149437291335678,13.99416290088193
8.066780615571272,14.079657227326479,14.675343054853972
8.686559430758843,15.022343103568133,15.496944076672833
9.33650476210327,15.957728534389084,16.468900779368735
10.011301687024464,16.861270480568884,17.5998774732828
10.70408392942309,17.70364924933819,18.897267966067048
11.406433859680591,18.45076849437875,20.367195562684408
12.108312884312644,19.068245761214822,22.01064878544535
12.794784853989325,19.517879386466003,23.80625659793089
13.44714172399241,19.749700641617075,25.722202293532415
14.046331855286864,19.725215085306527,27.718651414529916
14.573039288200865,19.418307904969996,29.747529974127445
15.007683742425334,18.81524391684005,31.752524456451802
15.330420617014052,17.914667565946253,33.669081816552826
15.521765863288522,16.724498613084734,35.423497790826815
15.569712349245005,15.266143050164564,36.94133440597791
15.466971013248529,13.623849517326263,38.18141112446495
15.212006295388852,11.878725711967595,39.1182588733922
14.809877396981566,10.09825303714021,39.7386373277575
14.272238280567805,8.336286601547764,40.04153491045327
13.617337669914418,6.633055219547169,40.03816879226581
12.869898594332136,5.015580305164956,39.75213442375003
12.048993155572628,3.537735213823682,39.23244513469524
11.174517558485098,2.2420450609191644,38.53163503722112
10.269888350392046,1.139037000535506,37.69332598076531
9.355888770992136,0.22802773362356632,36.75947598040975
8.450668752360853,-0.5028764919984257,35.77037921688139
7.569746688772519,-1.0760002918115563,34.76357073130715
6.725267333234506,-1.5109874049485303,33.75752417449999
5.92544554895945,-1.8274467059332846,32.764637409232094
5.176216891545387,-2.04545860427078,31.795800968183606
4.481430357062058,-2.1839776383230065,30.858206213439434
3.8428483820509145,-2.2608324753089866,29.95534533648926
3.260250240550469,-2.292262454336993,29.087542161920325
2.731942959377391,-2.2900527853982977,28.254706994782094
2.2551686471566317,-2.2639955983799487,27.455279075510624
1.8268472308352004,-2.2225968979660458,26.68748877433762
1.4436278816422297,-2.172986462099094,25.94953840114873
